"continent","location","date","population","new_vaccinations"
"Europe","Estonia","9/13/23","1326064","47"
"Europe","Estonia","9/14/20","1326064",NULL
"Europe","Estonia","9/14/21","1326064","4122"
"Europe","Estonia","9/14/22","1326064","1088"
"Europe","Estonia","9/14/23","1326064","44"
"Europe","Estonia","9/15/20","1326064",NULL
"Europe","Estonia","9/15/21","1326064","3937"
"Europe","Estonia","9/15/22","1326064","993"
"Europe","Estonia","9/15/23","1326064","79"
"Europe","Estonia","9/16/20","1326064",NULL
"Europe","Estonia","9/16/21","1326064","3843"
"Europe","Estonia","9/16/22","1326064","1160"
"Europe","Estonia","9/16/23","1326064","18"
"Europe","Estonia","9/17/20","1326064",NULL
"Europe","Estonia","9/17/21","1326064","4064"
"Europe","Estonia","9/17/22","1326064","180"
"Europe","Estonia","9/17/23","1326064","1"
"Europe","Estonia","9/18/20","1326064",NULL
"Europe","Estonia","9/18/21","1326064","3033"
"Europe","Estonia","9/18/22","1326064","54"
"Europe","Estonia","9/18/23","1326064","58"
"Europe","Estonia","9/19/20","1326064",NULL
"Europe","Estonia","9/19/21","1326064","1757"
"Europe","Estonia","9/19/22","1326064","653"
"Europe","Estonia","9/19/23","1326064","48"
"Europe","Estonia","9/2/20","1326064",NULL
"Europe","Estonia","9/2/21","1326064","3506"
"Europe","Estonia","9/2/22","1326064","1063"
"Europe","Estonia","9/2/23","1326064","7"
"Europe","Estonia","9/20/20","1326064",NULL
"Europe","Estonia","9/20/21","1326064","3149"
"Europe","Estonia","9/20/22","1326064","936"
"Europe","Estonia","9/20/23","1326064","72"
"Europe","Estonia","9/21/20","1326064",NULL
"Europe","Estonia","9/21/21","1326064","4028"
"Europe","Estonia","9/21/22","1326064","1352"
"Europe","Estonia","9/21/23","1326064","49"
"Europe","Estonia","9/22/20","1326064",NULL
"Europe","Estonia","9/22/21","1326064","4042"
"Europe","Estonia","9/22/22","1326064","1311"
"Europe","Estonia","9/22/23","1326064","40"
"Europe","Estonia","9/23/20","1326064",NULL
"Europe","Estonia","9/23/21","1326064","4132"
"Europe","Estonia","9/23/22","1326064","1212"
"Europe","Estonia","9/23/23","1326064","25"
"Europe","Estonia","9/24/20","1326064",NULL
"Europe","Estonia","9/24/21","1326064","4514"
"Europe","Estonia","9/24/22","1326064","264"
"Europe","Estonia","9/24/23","1326064","4"
"Europe","Estonia","9/25/20","1326064",NULL
"Europe","Estonia","9/25/21","1326064","3480"
"Europe","Estonia","9/25/22","1326064","94"
"Europe","Estonia","9/25/23","1326064","52"
"Europe","Estonia","9/26/20","1326064",NULL
"Europe","Estonia","9/26/21","1326064","2025"
"Europe","Estonia","9/26/22","1326064","919"
"Europe","Estonia","9/26/23","1326064","69"
"Europe","Estonia","9/27/20","1326064",NULL
"Europe","Estonia","9/27/21","1326064","1666"
"Europe","Estonia","9/27/22","1326064","1282"
"Europe","Estonia","9/27/23","1326064","118"
"Europe","Estonia","9/28/20","1326064",NULL
"Europe","Estonia","9/28/21","1326064","3481"
"Europe","Estonia","9/28/22","1326064","1290"
"Europe","Estonia","9/28/23","1326064","81"
"Europe","Estonia","9/29/20","1326064",NULL
"Europe","Estonia","9/29/21","1326064","2751"
"Europe","Estonia","9/29/22","1326064","1410"
"Europe","Estonia","9/29/23","1326064","64"
"Europe","Estonia","9/3/20","1326064",NULL
"Europe","Estonia","9/3/21","1326064","3310"
"Europe","Estonia","9/3/22","1326064","251"
"Europe","Estonia","9/3/23","1326064","7"
"Europe","Estonia","9/30/20","1326064",NULL
"Europe","Estonia","9/30/21","1326064","2877"
"Europe","Estonia","9/30/22","1326064","1515"
"Europe","Estonia","9/30/23","1326064","33"
"Europe","Estonia","9/4/20","1326064",NULL
"Europe","Estonia","9/4/21","1326064","3181"
"Europe","Estonia","9/4/22","1326064","73"
"Europe","Estonia","9/4/23","1326064","23"
"Europe","Estonia","9/5/20","1326064",NULL
"Europe","Estonia","9/5/21","1326064","2344"
"Europe","Estonia","9/5/22","1326064","732"
"Europe","Estonia","9/5/23","1326064","46"
"Europe","Estonia","9/6/20","1326064",NULL
"Europe","Estonia","9/6/21","1326064","3702"
"Europe","Estonia","9/6/22","1326064","982"
"Europe","Estonia","9/6/23","1326064","37"
"Europe","Estonia","9/7/20","1326064",NULL
"Europe","Estonia","9/7/21","1326064","3611"
"Europe","Estonia","9/7/22","1326064","1127"
"Europe","Estonia","9/7/23","1326064","63"
"Europe","Estonia","9/8/20","1326064",NULL
"Europe","Estonia","9/8/21","1326064","3381"
"Europe","Estonia","9/8/22","1326064","894"
"Europe","Estonia","9/8/23","1326064","43"
"Europe","Estonia","9/9/20","1326064",NULL
"Europe","Estonia","9/9/21","1326064","3461"
"Europe","Estonia","9/9/22","1326064","1273"
"Europe","Estonia","9/9/23","1326064","6"
"Africa","Eswatini","1/1/21","1201680",NULL
"Africa","Eswatini","1/1/22","1201680",NULL
"Africa","Eswatini","1/1/23","1201680",NULL
"Africa","Eswatini","1/1/24","1201680",NULL
"Africa","Eswatini","1/10/20","1201680",NULL
"Africa","Eswatini","1/10/21","1201680",NULL
"Africa","Eswatini","1/10/22","1201680",NULL
"Africa","Eswatini","1/10/23","1201680",NULL
"Africa","Eswatini","1/10/24","1201680",NULL
"Africa","Eswatini","1/11/20","1201680",NULL
"Africa","Eswatini","1/11/21","1201680",NULL
"Africa","Eswatini","1/11/22","1201680",NULL
"Africa","Eswatini","1/11/23","1201680",NULL
"Africa","Eswatini","1/11/24","1201680",NULL
"Africa","Eswatini","1/12/20","1201680",NULL
"Africa","Eswatini","1/12/21","1201680",NULL
"Africa","Eswatini","1/12/22","1201680",NULL
"Africa","Eswatini","1/12/23","1201680",NULL
"Africa","Eswatini","1/12/24","1201680",NULL
"Africa","Eswatini","1/13/20","1201680",NULL
"Africa","Eswatini","1/13/21","1201680",NULL
"Africa","Eswatini","1/13/22","1201680",NULL
"Africa","Eswatini","1/13/23","1201680",NULL
"Africa","Eswatini","1/13/24","1201680",NULL
"Africa","Eswatini","1/14/20","1201680",NULL
"Africa","Eswatini","1/14/21","1201680",NULL
"Africa","Eswatini","1/14/22","1201680",NULL
"Africa","Eswatini","1/14/23","1201680",NULL
"Africa","Eswatini","1/14/24","1201680",NULL
"Africa","Eswatini","1/15/20","1201680",NULL
"Africa","Eswatini","1/15/21","1201680",NULL
"Africa","Eswatini","1/15/22","1201680",NULL
"Africa","Eswatini","1/15/23","1201680",NULL
"Africa","Eswatini","1/15/24","1201680",NULL
"Africa","Eswatini","1/16/20","1201680",NULL
"Africa","Eswatini","1/16/21","1201680",NULL
"Africa","Eswatini","1/16/22","1201680",NULL
"Africa","Eswatini","1/16/23","1201680",NULL
"Africa","Eswatini","1/16/24","1201680",NULL
"Africa","Eswatini","1/17/20","1201680",NULL
"Africa","Eswatini","1/17/21","1201680",NULL
"Africa","Eswatini","1/17/22","1201680",NULL
"Africa","Eswatini","1/17/23","1201680",NULL
"Africa","Eswatini","1/17/24","1201680",NULL
"Africa","Eswatini","1/18/20","1201680",NULL
"Africa","Eswatini","1/18/21","1201680",NULL
"Africa","Eswatini","1/18/22","1201680",NULL
"Africa","Eswatini","1/18/23","1201680",NULL
"Africa","Eswatini","1/18/24","1201680",NULL
"Africa","Eswatini","1/19/20","1201680",NULL
"Africa","Eswatini","1/19/21","1201680",NULL
"Africa","Eswatini","1/19/22","1201680",NULL
"Africa","Eswatini","1/19/23","1201680",NULL
"Africa","Eswatini","1/19/24","1201680",NULL
"Africa","Eswatini","1/2/21","1201680",NULL
"Africa","Eswatini","1/2/22","1201680",NULL
"Africa","Eswatini","1/2/23","1201680",NULL
"Africa","Eswatini","1/2/24","1201680",NULL
"Africa","Eswatini","1/20/20","1201680",NULL
"Africa","Eswatini","1/20/21","1201680",NULL
"Africa","Eswatini","1/20/22","1201680",NULL
"Africa","Eswatini","1/20/23","1201680",NULL
"Africa","Eswatini","1/20/24","1201680",NULL
"Africa","Eswatini","1/21/20","1201680",NULL
"Africa","Eswatini","1/21/21","1201680",NULL
"Africa","Eswatini","1/21/22","1201680",NULL
"Africa","Eswatini","1/21/23","1201680",NULL
"Africa","Eswatini","1/21/24","1201680",NULL
"Africa","Eswatini","1/22/20","1201680",NULL
"Africa","Eswatini","1/22/21","1201680",NULL
"Africa","Eswatini","1/22/22","1201680",NULL
"Africa","Eswatini","1/22/23","1201680",NULL
"Africa","Eswatini","1/22/24","1201680",NULL
"Africa","Eswatini","1/23/20","1201680",NULL
"Africa","Eswatini","1/23/21","1201680",NULL
"Africa","Eswatini","1/23/22","1201680",NULL
"Africa","Eswatini","1/23/23","1201680",NULL
"Africa","Eswatini","1/23/24","1201680",NULL
"Africa","Eswatini","1/24/20","1201680",NULL
"Africa","Eswatini","1/24/21","1201680",NULL
"Africa","Eswatini","1/24/22","1201680",NULL
"Africa","Eswatini","1/24/23","1201680",NULL
"Africa","Eswatini","1/24/24","1201680",NULL
"Africa","Eswatini","1/25/20","1201680",NULL
"Africa","Eswatini","1/25/21","1201680",NULL
"Africa","Eswatini","1/25/22","1201680",NULL
"Africa","Eswatini","1/25/23","1201680",NULL
"Africa","Eswatini","1/25/24","1201680",NULL
"Africa","Eswatini","1/26/20","1201680",NULL
"Africa","Eswatini","1/26/21","1201680",NULL
"Africa","Eswatini","1/26/22","1201680",NULL
"Africa","Eswatini","1/26/23","1201680",NULL
"Africa","Eswatini","1/26/24","1201680",NULL
"Africa","Eswatini","1/27/20","1201680",NULL
"Africa","Eswatini","1/27/21","1201680",NULL
"Africa","Eswatini","1/27/22","1201680",NULL
"Africa","Eswatini","1/27/23","1201680",NULL
"Africa","Eswatini","1/27/24","1201680",NULL
"Africa","Eswatini","1/28/20","1201680",NULL
"Africa","Eswatini","1/28/21","1201680",NULL
"Africa","Eswatini","1/28/22","1201680",NULL
"Africa","Eswatini","1/28/23","1201680",NULL
"Africa","Eswatini","1/28/24","1201680",NULL
"Africa","Eswatini","1/29/20","1201680",NULL
"Africa","Eswatini","1/29/21","1201680",NULL
"Africa","Eswatini","1/29/22","1201680",NULL
"Africa","Eswatini","1/29/23","1201680",NULL
"Africa","Eswatini","1/29/24","1201680",NULL
"Africa","Eswatini","1/3/21","1201680",NULL
"Africa","Eswatini","1/3/22","1201680",NULL
"Africa","Eswatini","1/3/23","1201680",NULL
"Africa","Eswatini","1/3/24","1201680",NULL
"Africa","Eswatini","1/30/20","1201680",NULL
"Africa","Eswatini","1/30/21","1201680",NULL
"Africa","Eswatini","1/30/22","1201680",NULL
"Africa","Eswatini","1/30/23","1201680",NULL
"Africa","Eswatini","1/30/24","1201680",NULL
"Africa","Eswatini","1/31/20","1201680",NULL
"Africa","Eswatini","1/31/21","1201680",NULL
"Africa","Eswatini","1/31/22","1201680",NULL
"Africa","Eswatini","1/31/23","1201680",NULL
"Africa","Eswatini","1/31/24","1201680",NULL
"Africa","Eswatini","1/4/21","1201680",NULL
"Africa","Eswatini","1/4/22","1201680",NULL
"Africa","Eswatini","1/4/23","1201680",NULL
"Africa","Eswatini","1/4/24","1201680",NULL
"Africa","Eswatini","1/5/20","1201680",NULL
"Africa","Eswatini","1/5/21","1201680",NULL
"Africa","Eswatini","1/5/22","1201680",NULL
"Africa","Eswatini","1/5/23","1201680",NULL
"Africa","Eswatini","1/5/24","1201680",NULL
"Africa","Eswatini","1/6/20","1201680",NULL
"Africa","Eswatini","1/6/21","1201680",NULL
"Africa","Eswatini","1/6/22","1201680",NULL
"Africa","Eswatini","1/6/23","1201680",NULL
"Africa","Eswatini","1/6/24","1201680",NULL
"Africa","Eswatini","1/7/20","1201680",NULL
"Africa","Eswatini","1/7/21","1201680",NULL
"Africa","Eswatini","1/7/22","1201680",NULL
"Africa","Eswatini","1/7/23","1201680",NULL
"Africa","Eswatini","1/7/24","1201680",NULL
"Africa","Eswatini","1/8/20","1201680",NULL
"Africa","Eswatini","1/8/21","1201680",NULL
"Africa","Eswatini","1/8/22","1201680",NULL
"Africa","Eswatini","1/8/23","1201680",NULL
"Africa","Eswatini","1/8/24","1201680",NULL
"Africa","Eswatini","1/9/20","1201680",NULL
"Africa","Eswatini","1/9/21","1201680",NULL
"Africa","Eswatini","1/9/22","1201680",NULL
"Africa","Eswatini","1/9/23","1201680",NULL
"Africa","Eswatini","1/9/24","1201680",NULL
"Africa","Eswatini","10/1/20","1201680",NULL
"Africa","Eswatini","10/1/21","1201680",NULL
"Africa","Eswatini","10/1/22","1201680",NULL
"Africa","Eswatini","10/1/23","1201680",NULL
"Africa","Eswatini","10/10/20","1201680",NULL
"Africa","Eswatini","10/10/21","1201680",NULL
"Africa","Eswatini","10/10/22","1201680",NULL
"Africa","Eswatini","10/10/23","1201680",NULL
"Africa","Eswatini","10/11/20","1201680",NULL
"Africa","Eswatini","10/11/21","1201680","7504"
"Africa","Eswatini","10/11/22","1201680",NULL
"Africa","Eswatini","10/11/23","1201680",NULL
"Africa","Eswatini","10/12/20","1201680",NULL
"Africa","Eswatini","10/12/21","1201680",NULL
"Africa","Eswatini","10/12/22","1201680",NULL
"Africa","Eswatini","10/12/23","1201680",NULL
"Africa","Eswatini","10/13/20","1201680",NULL
"Africa","Eswatini","10/13/21","1201680",NULL
"Africa","Eswatini","10/13/22","1201680",NULL
"Africa","Eswatini","10/13/23","1201680",NULL
"Africa","Eswatini","10/14/20","1201680",NULL
"Africa","Eswatini","10/14/21","1201680",NULL
"Africa","Eswatini","10/14/22","1201680",NULL
"Africa","Eswatini","10/14/23","1201680",NULL
"Africa","Eswatini","10/15/20","1201680",NULL
"Africa","Eswatini","10/15/21","1201680",NULL
"Africa","Eswatini","10/15/22","1201680",NULL
"Africa","Eswatini","10/15/23","1201680",NULL
"Africa","Eswatini","10/16/20","1201680",NULL
"Africa","Eswatini","10/16/21","1201680",NULL
"Africa","Eswatini","10/16/22","1201680",NULL
"Africa","Eswatini","10/16/23","1201680",NULL
"Africa","Eswatini","10/17/20","1201680",NULL
"Africa","Eswatini","10/17/21","1201680",NULL
"Africa","Eswatini","10/17/22","1201680",NULL
"Africa","Eswatini","10/17/23","1201680",NULL
"Africa","Eswatini","10/18/20","1201680",NULL
"Africa","Eswatini","10/18/21","1201680",NULL
"Africa","Eswatini","10/18/22","1201680",NULL
"Africa","Eswatini","10/18/23","1201680",NULL
"Africa","Eswatini","10/19/20","1201680",NULL
"Africa","Eswatini","10/19/21","1201680",NULL
"Africa","Eswatini","10/19/22","1201680",NULL
"Africa","Eswatini","10/19/23","1201680",NULL
"Africa","Eswatini","10/2/20","1201680",NULL
"Africa","Eswatini","10/2/21","1201680",NULL
"Africa","Eswatini","10/2/22","1201680",NULL
"Africa","Eswatini","10/2/23","1201680",NULL
"Africa","Eswatini","10/20/20","1201680",NULL
"Africa","Eswatini","10/20/21","1201680",NULL
"Africa","Eswatini","10/20/22","1201680",NULL
"Africa","Eswatini","10/20/23","1201680",NULL
"Africa","Eswatini","10/21/20","1201680",NULL
"Africa","Eswatini","10/21/21","1201680",NULL
"Africa","Eswatini","10/21/22","1201680",NULL
"Africa","Eswatini","10/21/23","1201680",NULL
"Africa","Eswatini","10/22/20","1201680",NULL
"Africa","Eswatini","10/22/21","1201680",NULL
"Africa","Eswatini","10/22/22","1201680",NULL
"Africa","Eswatini","10/22/23","1201680",NULL
"Africa","Eswatini","10/23/20","1201680",NULL
"Africa","Eswatini","10/23/21","1201680",NULL
"Africa","Eswatini","10/23/22","1201680",NULL
"Africa","Eswatini","10/23/23","1201680",NULL
"Africa","Eswatini","10/24/20","1201680",NULL
"Africa","Eswatini","10/24/21","1201680",NULL
"Africa","Eswatini","10/24/22","1201680",NULL
"Africa","Eswatini","10/24/23","1201680",NULL
"Africa","Eswatini","10/25/20","1201680",NULL
"Africa","Eswatini","10/25/21","1201680",NULL
"Africa","Eswatini","10/25/22","1201680",NULL
"Africa","Eswatini","10/25/23","1201680",NULL
"Africa","Eswatini","10/26/20","1201680",NULL
"Africa","Eswatini","10/26/21","1201680",NULL
"Africa","Eswatini","10/26/22","1201680",NULL
"Africa","Eswatini","10/26/23","1201680",NULL
"Africa","Eswatini","10/27/20","1201680",NULL
"Africa","Eswatini","10/27/21","1201680",NULL
"Africa","Eswatini","10/27/22","1201680",NULL
"Africa","Eswatini","10/27/23","1201680",NULL
"Africa","Eswatini","10/28/20","1201680",NULL
"Africa","Eswatini","10/28/21","1201680",NULL
"Africa","Eswatini","10/28/22","1201680",NULL
"Africa","Eswatini","10/28/23","1201680",NULL
"Africa","Eswatini","10/29/20","1201680",NULL
"Africa","Eswatini","10/29/21","1201680",NULL
"Africa","Eswatini","10/29/22","1201680",NULL
"Africa","Eswatini","10/29/23","1201680",NULL
"Africa","Eswatini","10/3/20","1201680",NULL
"Africa","Eswatini","10/3/21","1201680",NULL
"Africa","Eswatini","10/3/22","1201680",NULL
"Africa","Eswatini","10/3/23","1201680",NULL
"Africa","Eswatini","10/30/20","1201680",NULL
"Africa","Eswatini","10/30/21","1201680",NULL
"Africa","Eswatini","10/30/22","1201680",NULL
"Africa","Eswatini","10/30/23","1201680",NULL
"Africa","Eswatini","10/31/20","1201680",NULL
"Africa","Eswatini","10/31/21","1201680",NULL
"Africa","Eswatini","10/31/22","1201680",NULL
"Africa","Eswatini","10/31/23","1201680",NULL
"Africa","Eswatini","10/4/20","1201680",NULL
"Africa","Eswatini","10/4/21","1201680",NULL
"Africa","Eswatini","10/4/22","1201680",NULL
"Africa","Eswatini","10/4/23","1201680",NULL
"Africa","Eswatini","10/5/20","1201680",NULL
"Africa","Eswatini","10/5/21","1201680",NULL
"Africa","Eswatini","10/5/22","1201680",NULL
"Africa","Eswatini","10/5/23","1201680",NULL
"Africa","Eswatini","10/6/20","1201680",NULL
"Africa","Eswatini","10/6/21","1201680",NULL
"Africa","Eswatini","10/6/22","1201680",NULL
"Africa","Eswatini","10/6/23","1201680",NULL
"Africa","Eswatini","10/7/20","1201680",NULL
"Africa","Eswatini","10/7/21","1201680",NULL
"Africa","Eswatini","10/7/22","1201680",NULL
"Africa","Eswatini","10/7/23","1201680",NULL
"Africa","Eswatini","10/8/20","1201680",NULL
"Africa","Eswatini","10/8/21","1201680",NULL
"Africa","Eswatini","10/8/22","1201680",NULL
"Africa","Eswatini","10/8/23","1201680",NULL
"Africa","Eswatini","10/9/20","1201680",NULL
"Africa","Eswatini","10/9/21","1201680",NULL
"Africa","Eswatini","10/9/22","1201680",NULL
"Africa","Eswatini","10/9/23","1201680",NULL
"Africa","Eswatini","11/1/20","1201680",NULL
"Africa","Eswatini","11/1/21","1201680",NULL
"Africa","Eswatini","11/1/22","1201680",NULL
"Africa","Eswatini","11/1/23","1201680",NULL
"Africa","Eswatini","11/10/20","1201680",NULL
"Africa","Eswatini","11/10/21","1201680",NULL
"Africa","Eswatini","11/10/22","1201680",NULL
"Africa","Eswatini","11/10/23","1201680",NULL
"Africa","Eswatini","11/11/20","1201680",NULL
"Africa","Eswatini","11/11/21","1201680",NULL
"Africa","Eswatini","11/11/22","1201680",NULL
"Africa","Eswatini","11/11/23","1201680",NULL
"Africa","Eswatini","11/12/20","1201680",NULL
"Africa","Eswatini","11/12/21","1201680",NULL
"Africa","Eswatini","11/12/22","1201680",NULL
"Africa","Eswatini","11/12/23","1201680",NULL
"Africa","Eswatini","11/13/20","1201680",NULL
"Africa","Eswatini","11/13/21","1201680",NULL
"Africa","Eswatini","11/13/22","1201680",NULL
"Africa","Eswatini","11/13/23","1201680",NULL
