"continent","location","date","population","new_vaccinations","rollingpeoplevaccinated","percentage_vaccinated"
"Europe","Poland","2022-01-23","39857144","41157","2428623","6.09331918011988"
"Europe","Poland","2021-01-14","39857144","41268","1131056","2.8377748290243776"
"Europe","Poland","2022-08-04","39857144","41304","39856576","99.99857491043512"
"Europe","Poland","2021-01-04","39857144","41387","3986603","10.002229462301663"
"Europe","Poland","2021-10-25","39857144","41840","5639676","14.149724325455933"
"Europe","Poland","2021-08-21","39857144","41992","38995470","97.83809396880018"
"Europe","Poland","2021-12-05","39857144","42042","11426654","28.669023550709"
"Europe","Poland","2022-03-04","39857144","42806","16349999","41.02150169113974"
"Europe","Poland","2022-10-07","39857144","42967","6462537","16.214250072709678"
"Europe","Poland","2021-09-08","39857144","43248","41513098","104.15472317835919"
"Europe","Poland","2021-09-17","39857144","43387","40496196","101.60335622642707"
"Europe","Poland","2021-08-16","39857144","43515","38393332","96.32735351032679"
"Europe","Poland","2021-01-29","39857144","44045","3642216","9.138176082059466"
"Europe","Poland","2021-02-22","39857144","44277","13464291","33.78137430017565"
"Europe","Poland","2021-08-28","39857144","44294","39371696","98.78203014245075"
"Europe","Poland","2022-02-14","39857144","44685","12378460","31.0570672098332"
"Europe","Poland","2022-02-22","39857144","45663","13509954","33.895940963557244"
"Europe","Poland","2021-01-19","39857144","46065","1866635","4.683313485783126"
"Europe","Poland","2021-10-03","39857144","46300","5994331","15.039539712127894"
"Europe","Poland","2022-02-24","39857144","46863","13609298","34.14519113562176"
"Europe","Poland","2021-03-01","39857144","47072","14642290","36.73692726202359"
"Europe","Poland","2021-01-05","39857144","48006","4321493","10.842455244660782"
"Europe","Poland","2022-02-15","39857144","48144","12464439","31.272785124794694"
"Europe","Poland","2022-09-30","39857144","48449","41300849","103.62219882086885"
"Europe","Poland","2021-03-16","39857144","48869","14900453","37.38464803198142"
"Europe","Poland","2022-07-27","39857144","48906","35637196","89.41231714946761"
"Europe","Poland","2021-09-01","39857144","48958","40261584","101.01472398524089"
"Europe","Poland","2022-02-23","39857144","49277","13560438","34.02260332551675"
"Europe","Poland","2021-01-20","39857144","50556","1941559","4.871294842400148"
"Europe","Poland","2021-11-06","39857144","50890","8240256","20.6744768265383"
"Europe","Poland","2021-02-05","39857144","51160","14216717","35.66918141450376"
"Europe","Poland","2021-03-22","39857144","51746","15469061","38.811263044838334"
"Europe","Poland","2021-01-12","39857144","51786","548966","1.377334010685763"
"Europe","Poland","2022-09-23","39857144","52310","40921562","102.67058271912308"
"Europe","Poland","2021-04-11","39857144","52353","16719844","41.949428187830016"
"Europe","Poland","2021-01-21","39857144","53214","1998252","5.013535340113682"
"Europe","Poland","2021-11-02","39857144","53677","7300466","18.31658083680055"
"Europe","Poland","2021-08-31","39857144","54244","39683305","99.56384481537363"
"Europe","Poland","2021-08-17","39857144","54486","38484968","96.55726461484547"
"Europe","Poland","2021-01-11","39857144","54781","243448","0.6108014161777372"
"Europe","Poland","2021-02-01","39857144","54812","11849624","29.730238574043337"
"Europe","Poland","2022-08-05","39857144","55161","40016265","100.39922830396478"
"Europe","Poland","2021-09-02","39857144","55902","40567159","101.7813995904975"
"Europe","Poland","2022-08-02","39857144","56084","38868196","97.51876852992778"
"Europe","Poland","2022-02-12","39857144","56230","12271853","30.789594457646036"
"Europe","Poland","2021-08-02","39857144","58004","38812112","97.37805598915969"
"Europe","Poland","2021-07-04","39857144","58308","36517346","91.6205787348938"
"Europe","Poland","2021-01-13","39857144","59592","862503","2.1639859594555997"
"Europe","Poland","2021-11-08","39857144","59647","8322581","20.88102699982718"
"Europe","Poland","2022-02-25","39857144","59697","13670915","34.299785754844855"
"Europe","Poland","2021-09-03","39857144","60547","41246282","103.48529237318158"
"Europe","Poland","2021-08-10","39857144","63619","37946963","95.20743132021703"
"Europe","Poland","2021-11-15","39857144","65878","6679208","16.757869053537807"
"Europe","Poland","2021-09-22","39857144","66049","40750497","102.24138739092797"
"Europe","Poland","2021-10-20","39857144","66427","5458107","13.694174876152692"
"Europe","Poland","2022-07-28","39857144","68434","35856588","89.96276301182041"
"Europe","Poland","2021-01-25","39857144","69513","2634327","6.609422391127673"
"Europe","Poland","2021-08-19","39857144","69683","38717000","97.13942373793768"
"Europe","Poland","2022-02-07","39857144","70389","14420367","36.1801312206414"
"Europe","Poland","2022-09-28","39857144","70779","41118699","103.16519166551421"
"Europe","Poland","2021-02-16","39857144","70971","12536515","31.45362096190334"
"Europe","Poland","2021-10-21","39857144","70990","5547163","13.917612862577409"
"Europe","Poland","2022-08-24","39857144","71913","39176862","98.29319933209464"
"Europe","Poland","2021-06-20","39857144","72093","28967094","72.67729469025679"
"Europe","Poland","2021-08-20","39857144","72515","38940766","97.7008437935242"
"Europe","Poland","2021-08-27","39857144","73618","39319174","98.65025451898913"
"Europe","Poland","2021-07-26","39857144","73794","35447700","88.9368791702687"
"Europe","Poland","2021-05-23","39857144","74526","21956129","55.08706042761117"
"Europe","Poland","2022-08-03","39857144","74692","39565356","99.26791543317806"
"Europe","Poland","2022-07-29","39857144","75419","36056867","90.46525511210739"
"Europe","Poland","2021-08-11","39857144","75633","38063629","95.50014170608912"
"Europe","Poland","2021-08-03","39857144","75965","39490664","99.08051615539739"
"Europe","Poland","2021-02-12","39857144","77270","12215623","30.648515608644715"
"Europe","Poland","2022-02-16","39857144","77717","12614232","31.648609845201154"
"Europe","Poland","2021-10-29","39857144","79282","5948006","14.923312116894277"
"Europe","Poland","2022-02-05","39857144","80377","14297094","35.870844132735655"
"Europe","Poland","2022-02-10","39857144","80960","12042581","30.214360065538067"
"Europe","Poland","2021-03-09","39857144","82129","16473976","41.33255508723857"
"Europe","Poland","2022-08-22","39857144","82390","39099164","98.09825811904636"
"Europe","Poland","2022-02-08","39857144","82726","14504386","36.390931573019884"
"Europe","Poland","2021-11-20","39857144","85202","7398429","18.562366134412443"
"Europe","Poland","2022-08-01","39857144","85571","37883304","95.0477134036498"
"Europe","Poland","2021-11-03","39857144","86158","7931898","19.900818784205914"
"Europe","Poland","2022-09-22","39857144","87114","40837611","102.4599529760587"
"Europe","Poland","2022-02-09","39857144","87849","14593694","36.61500181749099"
"Europe","Poland","2021-01-28","39857144","88783","3425829","8.595269646013774"
"Europe","Poland","2021-03-19","39857144","90174","15320503","38.43853689065127"
"Europe","Poland","2021-08-12","39857144","91446","38187665","95.81134313085754"
"Europe","Poland","2021-08-18","39857144","92262","38616689","96.88774740106817"
"Europe","Poland","2021-12-23","39857144","92262","10824906","27.159261586831207"
"Europe","Poland","2021-11-04","39857144","92385","8048313","20.19289942099213"
"Europe","Poland","2021-06-27","39857144","92669","30214073","75.80591574750062"
"Europe","Poland","2022-02-11","39857144","93521","12137832","30.45334106226979"
"Europe","Poland","2021-05-09","39857144","93697","25379435","63.675999966279576"
"Europe","Poland","2021-11-09","39857144","94012","8429222","21.148585056671397"
"Europe","Poland","2022-01-31","39857144","94112","3943420","9.89388502096387"
"Europe","Poland","2021-07-31","39857144","95697","36454533","91.46298339891086"
"Europe","Poland","2021-03-12","39857144","96017","14778091","37.07764660709257"
"Europe","Poland","2021-11-12","39857144","96219","6593631","16.54315974069793"
"Europe","Poland","2021-04-12","39857144","96767","16826889","42.21799986471685"
"Europe","Poland","2021-11-22","39857144","98906","7520986","18.86985680659909"
"Europe","Poland","2021-05-30","39857144","101097","23983088","60.17262049684242"
"Europe","Poland","2021-07-27","39857144","101649","35588290","89.28961392717953"
"Europe","Poland","2021-01-27","39857144","102796","3194987","8.01609618591839"
"Europe","Poland","2021-05-16","39857144","103437","20705873","51.950217506803796"
"Europe","Poland","2021-02-19","39857144","103777","13047782","32.73636967064173"
"Europe","Poland","2021-08-04","39857144","104353","39815272","99.89494480587972"
"Europe","Poland","2021-08-05","39857144","104480","39961104","100.26083153373959"
"Europe","Poland","2021-11-16","39857144","104570","6794589","17.047355425165435"
"Europe","Poland","2021-02-04","39857144","105026","14043961","35.23574343410055"
"Europe","Poland","2021-11-29","39857144","107368","7837673","19.66441198094876"
"Europe","Poland","2022-02-03","39857144","108458","13936550","34.96625347767015"
"Europe","Poland","2021-06-06","39857144","108491","31992427","80.26773569124772"
"Europe","Poland","2021-11-05","39857144","109443","8180631","20.524880056634267"
"Europe","Poland","2021-06-13","39857144","109520","27082931","67.95000414480275"
"Europe","Poland","2022-02-01","39857144","110345","11959969","30.007089820585236"
"Europe","Poland","2021-02-02","39857144","110719","13197809","33.11278148780555"
"Europe","Poland","2021-07-30","39857144","112921","36344423","91.18672175808683"
"Europe","Poland","2021-03-23","39857144","115907","15605107","39.15259708523019"
"Europe","Poland","2021-07-12","39857144","118027","33544310","84.16134884125165"
"Europe","Poland","2022-02-02","39857144","118760","13316569","33.41074563696787"
"Europe","Poland","2021-02-03","39857144","119143","13828092","34.694136639594646"
"Europe","Poland","2022-02-04","39857144","120874","14164835","35.53901152576311"
"Europe","Poland","2022-08-12","39857144","123085","38310750","96.120158534189"
"Europe","Poland","2022-01-24","39857144","123304","2560007","6.422956446653578"
"Europe","Poland","2021-07-05","39857144","124461","36645847","91.94298266830158"
"Europe","Poland","2021-07-29","39857144","124790","35981448","90.2760318200421"
"Europe","Poland","2021-11-17","39857144","127461","6932573","17.393551831009265"
"Europe","Poland","2021-01-26","39857144","128470","2919786","7.325627746935405"
"Europe","Poland","2022-01-22","39857144","130094","2370439","5.9473378222985565"
"Europe","Poland","2021-10-26","39857144","130833","5785069","14.51450961965564"
"Europe","Poland","2021-11-18","39857144","130953","7074056","17.74852708964797"
"Europe","Poland","2021-03-17","39857144","132973","15054934","37.772234759219074"
"Europe","Poland","2022-01-27","39857144","134871","3329858","8.354482197720941"
"Europe","Poland","2022-08-08","39857144","138903","40172093","100.790194600998"
"Europe","Poland","2021-11-23","39857144","141095","7668916","19.241007333591188"
"Europe","Poland","2021-05-24","39857144","144699","22108317","55.46889410841881"
"Europe","Poland","2021-07-28","39857144","150958","35788154","89.79106480885835"
"Europe","Poland","2021-04-02","39857144","152050","17195974","43.14401955142596"
"Europe","Poland","2021-06-03","39857144","152450","30814413","77.31214509499226"
"Europe","Poland","2021-11-19","39857144","152552","7243051","18.172528869604907"
"Europe","Poland","2021-12-21","39857144","153666","10550251","26.470163040282063"
"Europe","Poland","2021-06-28","39857144","153941","30371008","76.19965946380904"
"Europe","Poland","2021-06-24","39857144","154057","30113512","75.55361217050574"
"Europe","Poland","2021-03-18","39857144","154418","15229912","38.2112476498567"
"Europe","Poland","2021-02-17","39857144","154677","12769905","32.03918725335664"
"Europe","Poland","2022-01-25","39857144","156988","2791315","7.003299082342679"
"Europe","Poland","2022-01-17","39857144","157135","1601092","4.017076587323968"
"Europe","Poland","2021-07-23","39857144","159473","35335112","88.65440032532186"
"Europe","Poland","2021-07-20","39857144","160281","34739345","87.15964445420374"
"Europe","Poland","2022-01-03","39857144","162118","3805016","9.546634851709394"
"Europe","Poland","2021-05-17","39857144","164080","20877491","52.38080029015626"
"Europe","Poland","2021-12-13","39857144","165124","8846124","22.194575707682418"
"Europe","Poland","2022-01-26","39857144","167883","3087669","7.746839562814636"
"Europe","Poland","2021-06-21","39857144","170966","29141212","73.11414987486309"
"Europe","Poland","2022-01-28","39857144","171273","3597102","9.024986837993207"
"Europe","Poland","2021-02-18","39857144","172205","12943572","32.47491089677675"
"Europe","Poland","2021-03-04","39857144","172261","16307193","40.91410312791102"
"Europe","Poland","2021-12-20","39857144","172729","10393154","26.076012872372388"
"Europe","Poland","2021-07-03","39857144","174396","36231349","90.90302355833624"
"Europe","Poland","2021-05-31","39857144","175567","24167268","60.63472084201518"
"Europe","Poland","2021-12-22","39857144","175703","10729453","26.91977378007817"
"Europe","Poland","2021-12-18","39857144","176831","9976471","25.030571683711205"
